"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Reporting starts","Reporting ends"
Sales,"Zaiko Test - Account Engagers - Broad","Poster [Redirect link]",2025-12-09,not_delivering,ad,763,843,1.10484928,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,758,758,2025-12-08,2025-12-31,4.16666667,20,31.58333333,899.16963227,758,1,24,31.58333333,758,758,5,151.6,20.83333333,24,3.14547837,2025-12-09,2025-12-09
Sales,"Zaiko Test - Account Engagers - Broad","JD Graffiti Paint",2025-12-09,not_delivering,ad,208,218,1.04807692,"7-day click, 1-day view, or 1-day engaged-view",,,180,,2025-12-08,2025-12-31,0,0,60,825.68807339,,,3,60,90,180,9,20,300,3,1.44230769,2025-12-09,2025-12-09
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Graffiti Paint - Copy",2025-12-09,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,0,0,,,0,,,2025-12-09,2025-12-09
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-09,not_delivering,ad,2486,3580,1.44006436,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",6,3530,588.33333333,2025-11-27,2026-01-13,6.52173913,7.79220779,38.36956522,986.03351955,588.33333333,6,92,42.53012048,441.25,392.22222222,77,45.84415584,83.69565217,83,3.3386967,2025-12-09,2025-12-09
Sales,"Account Engagers - Broad",Poster,2025-12-09,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-29,2026-01-13,100,0,0,0,0,1,1,0,,,,,0,1,100,2025-12-09,2025-12-09
Sales,"Account Engagers - Broad","JD Graffiti Paint",2025-12-09,not_delivering,ad,11,11,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,7,3.5,2025-11-29,2026-01-13,200,200,7,636.36363636,3.5,2,1,7,3.5,7,1,7,100,1,9.09090909,2025-12-09,2025-12-09
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy",2025-12-08,not_delivering,ad,68,77,1.13235294,"7-day click, 1-day view, or 1-day engaged-view",,,84,,2025-12-06,2026-01-19,0,0,,1090.90909091,,,,,,84,,,0,,,2025-12-08,2025-12-08
Sales,"Zaiko Test - Account Engagers - Broad","Black and white photo",2025-12-08,not_delivering,ad,6,7,1.16666667,"7-day click, 1-day view, or 1-day engaged-view",,,1,,2025-12-08,2025-12-31,0,0,,142.85714286,,,,,,,,,0,,,2025-12-08,2025-12-08
Sales,"Account Engagers - Broad","Black and white photo",2025-12-08,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-29,2026-01-13,0,0,,,,,,,0,,,,0,,,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-08,not_delivering,ad,832,950,1.14182692,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,881,881,2025-12-06,2026-01-19,3.125,2.85714286,27.53125,927.36842105,881,1,32,29.36666667,73.41666667,58.73333333,35,25.17142857,109.375,30,3.60576923,2025-12-08,2025-12-08
Sales,"Web Audience Retarg","Poster [Redirect link]",2025-12-08,not_delivering,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view",,,2,,2025-11-27,2026-01-13,0,0,,500,,,,,,,,,0,,,2025-12-08,2025-12-08
Sales,"Web Audience Retarg","JD Graffiti Paint - Copy",2025-12-08,not_delivering,ad,5,6,1.2,"7-day click, 1-day view, or 1-day engaged-view",,,2,,2025-11-27,2026-01-13,0,0,2,333.33333333,,,1,2,,,,,0,1,20,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2025-12-08,not_delivering,ad,137,149,1.08759124,"7-day click, 1-day view, or 1-day engaged-view",,,181,,2025-12-06,2026-01-19,0,0,60.33333333,1214.76510067,,,3,60.33333333,,,2,90.5,66.66666667,3,2.18978102,2025-12-08,2025-12-08
Sales,"Zaiko Test - Account Engagers - Broad","JD Gpainting with graphics",2025-12-08,not_delivering,ad,6,6,1,"7-day click, 1-day view, or 1-day engaged-view",,,5,,2025-12-08,2025-12-31,0,0,,833.33333333,,,,,,,,,0,,,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2025-12-08,not_delivering,ad,47,47,1,"7-day click, 1-day view, or 1-day engaged-view",,,45,,2025-12-06,2026-01-19,0,0,,957.44680851,,,,,,,,,0,,,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy 2",2025-12-08,inactive,ad,30,35,1.16666667,"7-day click, 1-day view, or 1-day engaged-view",,,47,,2025-12-06,2026-01-19,0,0,,1342.85714286,,,,,,,,,0,,,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","Flexible 3 Groups",2025-12-08,inactive,ad,107,111,1.03738318,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,119,119,2025-12-06,2026-01-19,100,100,119,1072.07207207,119,1,1,119,59.5,119,1,119,100,1,0.93457944,2025-12-08,2025-12-08
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-08,not_delivering,ad,4,5,1.25,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-11-27,2026-01-13,0,0,,600,,,,,,,,,0,,,2025-12-08,2025-12-08
Sales,"Zaiko Test - Account Engagers - Broad","Flexible 3 Groups",2025-12-08,not_delivering,ad,21,23,1.0952381,"7-day click, 1-day view, or 1-day engaged-view",,,10,,2025-12-08,2025-12-31,0,0,10,434.7826087,,,1,10,,,,,0,1,4.76190476,2025-12-08,2025-12-08
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-08,not_delivering,ad,235,275,1.17021277,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,216,72,2025-11-29,2026-01-13,30,42.85714286,21.6,785.45454545,72,3,10,24,108,54,7,30.85714286,70,9,3.82978723,2025-12-08,2025-12-08
Sales,"Zaiko Test - Account Engagers - Broad","JD Konnichiwa Video",2025-12-08,not_delivering,ad,10,10,1,"7-day click, 1-day view, or 1-day engaged-view",,,7,,2025-12-08,2025-12-31,0,0,7,700,,,1,7,,,1,7,100,1,10,2025-12-08,2025-12-08
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-08,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",7,0,0,2025-11-29,2026-01-13,0,0,,,0,7,,,0,0,,,0,,,2025-12-08,2025-12-08
Sales,"Account Engagers - Broad",Poster,2025-12-08,not_delivering,ad,8,9,1.125,"7-day click, 1-day view, or 1-day engaged-view",,,6,,2025-11-29,2026-01-13,0,0,,666.66666667,,,,,6,3,,,0,,,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","JD w/ Confetti",2025-12-08,not_delivering,ad,31,33,1.06451613,"7-day click, 1-day view, or 1-day engaged-view",,,34,,2025-12-06,2026-01-19,0,0,,1030.3030303,,,,,34,11.33333333,,,0,,,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Graffiti Paint - Copy",2025-12-08,not_delivering,ad,82,88,1.07317073,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,121,30.25,2025-12-06,2026-01-19,133.33333333,133.33333333,40.33333333,1375,30.25,4,3,40.33333333,24.2,60.5,3,40.33333333,100,3,3.65853659,2025-12-08,2025-12-08
Sales,"Zaiko Test - Account Engagers - Broad","JD Graffiti Paint",2025-12-08,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-08,2025-12-31,0,0,,0,,,,,,,,,0,,,2025-12-08,2025-12-08
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-08,not_delivering,ad,333,491,1.47447447,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,542,180.66666667,2025-11-27,2026-01-13,15.78947368,25,28.52631579,1103.86965377,180.66666667,3,19,31.88235294,271,180.66666667,12,45.16666667,63.15789474,17,5.10510511,2025-12-08,2025-12-08
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-08,not_delivering,ad,5,5,1,"7-day click, 1-day view, or 1-day engaged-view",,,1,,2025-11-27,2026-01-13,0,0,,200,,,,,,,,,0,,,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2025-12-08,not_delivering,ad,202,221,1.09405941,"7-day click, 1-day view, or 1-day engaged-view",,,211,,2025-12-06,2026-01-19,0,0,35.16666667,954.75113122,,,6,35.16666667,,211,5,42.2,83.33333333,6,2.97029703,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","JD sitting desk",2025-12-08,not_delivering,ad,109,126,1.1559633,"7-day click, 1-day view, or 1-day engaged-view",,,163,,2025-12-06,2026-01-19,0,0,54.33333333,1293.65079365,,,3,54.33333333,,,2,81.5,66.66666667,3,2.75229358,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2025-12-08,not_delivering,ad,450,496,1.10222222,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",5,536,107.2,2025-12-06,2026-01-19,41.66666667,41.66666667,44.66666667,1080.64516129,107.2,5,12,48.72727273,53.6,35.73333333,12,44.66666667,100,11,2.44444444,2025-12-08,2025-12-08
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-08,not_delivering,ad,133,150,1.12781955,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,176,58.66666667,2025-11-27,2026-01-13,100,300,58.66666667,1173.33333333,58.66666667,3,3,58.66666667,14.66666667,17.6,1,176,33.33333333,3,2.2556391,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2025-12-08,not_delivering,ad,104,111,1.06730769,"7-day click, 1-day view, or 1-day engaged-view",,,125,,2025-12-06,2026-01-19,0,0,31.25,1126.12612613,,,4,41.66666667,,,3,41.66666667,75,3,2.88461538,2025-12-08,2025-12-08
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2025-12-08,not_delivering,ad,26,26,1,"7-day click, 1-day view, or 1-day engaged-view",,,34,,2025-12-06,2026-01-19,0,0,,1307.69230769,,,,,,,,,0,,,2025-12-08,2025-12-08
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-07,not_delivering,ad,226,321,1.42035398,"7-day click, 1-day view, or 1-day engaged-view",,,386,,2025-11-27,2026-01-13,0,0,29.69230769,1202.49221184,,,13,32.16666667,77.2,77.2,8,48.25,61.53846154,12,5.30973451,2025-12-07,2025-12-07
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-07,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,2,2,2025-11-27,2026-01-13,0,0,,2000,2,1,,,2,0.5,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2025-12-07,not_delivering,ad,12,16,1.33333333,"7-day click, 1-day view, or 1-day engaged-view",,,10,,2025-12-06,2026-01-19,0,0,,625,,,,,,,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy",2025-12-07,not_delivering,ad,51,53,1.03921569,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,47,47,2025-12-06,2026-01-19,50,50,23.5,886.79245283,47,1,2,23.5,47,23.5,2,23.5,100,2,3.92156863,2025-12-07,2025-12-07
Sales,"Web Audience Retarg","Poster [Redirect link]",2025-12-07,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-27,2026-01-13,0,0,,,,,,,0,0,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-07,not_delivering,ad,1547,1746,1.12863607,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1561,1561,2025-12-06,2026-01-19,1.78571429,2.22222222,27.875,894.04352806,1561,1,56,31.85714286,312.2,173.44444444,45,34.68888889,80.35714286,49,3.16742081,2025-12-07,2025-12-07
Sales,"Account Engagers - Broad","Black and white photo",2025-12-07,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-11-29,2026-01-13,0,0,,,0,2,,,0,0,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","Flexible 3 Groups",2025-12-07,inactive,ad,173,192,1.10982659,"7-day click, 1-day view, or 1-day engaged-view",,,212,,2025-12-06,2026-01-19,0,0,70.66666667,1104.16666667,,,3,70.66666667,,,3,70.66666667,100,3,1.73410405,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2025-12-07,not_delivering,ad,964,1126,1.16804979,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1041,1041,2025-12-06,2026-01-19,2.94117647,5,30.61764706,924.51154529,1041,1,34,33.58064516,347,260.25,20,52.05,58.82352941,31,3.21576763,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2025-12-07,not_delivering,ad,76,79,1.03947368,"7-day click, 1-day view, or 1-day engaged-view",,,89,,2025-12-06,2026-01-19,0,0,22.25,1126.58227848,,,4,22.25,29.66666667,22.25,4,22.25,100,4,5.26315789,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2025-12-07,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-12-06,2026-01-19,0,0,,3000,,,,,,,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2025-12-07,not_delivering,ad,8,10,1.25,"7-day click, 1-day view, or 1-day engaged-view",,,7,,2025-12-06,2026-01-19,0,0,,700,,,,,,,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Pose with Graphic",2025-12-07,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-12-06,2026-01-19,0,200,,,0,2,,,0,0,1,0,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","JD sitting desk",2025-12-07,not_delivering,ad,58,65,1.12068966,"7-day click, 1-day view, or 1-day engaged-view",,,68,,2025-12-06,2026-01-19,0,0,34,1046.15384615,,,2,34,,68,1,68,50,2,3.44827586,2025-12-07,2025-12-07
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-07,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-29,2026-01-13,0,0,,,,,,,0,0,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","JD w/ Confetti",2025-12-07,not_delivering,ad,93,100,1.07526882,"7-day click, 1-day view, or 1-day engaged-view",,,121,,2025-12-06,2026-01-19,0,0,,1210,,,,,,121,,,0,,,2025-12-07,2025-12-07
Sales,"Account Engagers - Broad",Poster,2025-12-07,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-29,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Graffiti Paint - Copy",2025-12-07,not_delivering,ad,252,265,1.0515873,"7-day click, 1-day view, or 1-day engaged-view",,,324,,2025-12-06,2026-01-19,0,0,36,1222.64150943,,,9,36,324,162,3,108,33.33333333,9,3.57142857,2025-12-07,2025-12-07
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-07,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-29,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-07,2025-12-07
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-07,not_delivering,ad,10,10,1,"7-day click, 1-day view, or 1-day engaged-view",,,10,,2025-11-27,2026-01-13,0,0,10,1000,,,1,10,,,1,10,100,1,10,2025-12-07,2025-12-07
"ABOS Sales Campaign","Account Engagers - Broad","Poster [Redirect link]",2025-12-07,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2025-12-12,0,0,,,0,1,,,0,0,,,0,,,2025-12-07,2025-12-07
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Poster [Redirect link]",2025-12-06,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
Sales,"Account Engagers - Broad","Poster [Redirect link] + related Media",2025-12-06,inactive,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-29,2026-01-13,0,0,,,,,,,0,0,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad","JD Graffiti Paint",2025-12-06,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2025-12-12,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD w/ Confetti",2025-12-06,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad","Opening Weekend Video - Copy",2025-12-06,not_delivering,ad,7,7,1,"7-day click, 1-day view, or 1-day engaged-view",,,5,,2025-12-06,2025-12-12,0,0,,714.28571429,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Flexible 3 Groups",2025-12-06,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,5,,2025-12-06,2026-01-19,0,0,,5000,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-06,not_delivering,ad,1948,2279,1.16991786,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1957,1957,2025-12-06,2026-01-19,1.88679245,2.56410256,36.9245283,858.70996051,1957,1,53,39.14,978.5,652.33333333,39,50.17948718,73.58490566,50,2.56673511,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2025-12-06,not_delivering,ad,8,8,1,"7-day click, 1-day view, or 1-day engaged-view",,,1,,2025-12-06,2026-01-19,0,0,,125,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Opening Weekend Video - Copy",2025-12-06,not_delivering,ad,19,20,1.05263158,"7-day click, 1-day view, or 1-day engaged-view",,,11,,2025-12-06,2026-01-19,0,0,11,550,,,1,11,,,,,0,1,5.26315789,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad","JD w/ Confetti - Copy",2025-12-06,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2025-12-12,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2025-12-06,not_delivering,ad,25,26,1.04,"7-day click, 1-day view, or 1-day engaged-view",,,20,,2025-12-06,2026-01-19,0,0,,769.23076923,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Konnichiwa Video",2025-12-06,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad",Poster,2025-12-06,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2025-12-12,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-06,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,0,0,2025-11-27,2026-01-13,0,0,,,0,3,,,0,0,,,0,,,2025-12-06,2025-12-06
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-06,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-29,2026-01-13,0,0,,,,,,,0,0,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Painting Video - Copy",2025-12-06,not_delivering,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view",,,4,,2025-12-06,2026-01-19,0,0,,1000,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)","Flexible 3 Groups",2025-12-06,inactive,ad,13,14,1.07692308,"7-day click, 1-day view, or 1-day engaged-view",,,11,,2025-12-06,2026-01-19,0,0,11,785.71428571,,,1,11,,,1,11,100,1,7.69230769,2025-12-06,2025-12-06
Sales,"Account Engagers - Broad","Black and white photo",2025-12-06,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-11-29,2026-01-13,0,0,,,0,2,,,0,0,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2025-12-06,not_delivering,ad,45,45,1,"7-day click, 1-day view, or 1-day engaged-view",,,32,,2025-12-06,2026-01-19,0,0,,711.11111111,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad","Poster [Redirect link]",2025-12-06,not_delivering,ad,2508,2927,1.16706539,"7-day click, 1-day view, or 1-day engaged-view",,,1996,,2025-12-06,2025-12-12,0,0,33.83050847,681.9268876,,,59,35.64285714,499,1996,53,37.66037736,89.83050847,56,2.23285486,2025-12-06,2025-12-06
Sales,"Account Engagers - Broad","Poster [Redirect link]",2025-12-06,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-29,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-06,2025-12-06
Sales,"Account Engagers - Broad",Poster,2025-12-06,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,0,0,2025-11-29,2026-01-13,0,0,,,0,3,,,0,0,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Pose with Graphic",2025-12-06,not_delivering,ad,2457,2801,1.14000814,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,2535,1267.5,2025-12-06,2026-01-19,2.66666667,3.07692308,33.8,905.03391646,1267.5,2,75,37.8358209,507,362.14285714,65,39,86.66666667,67,2.72690273,2025-12-06,2025-12-06
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-06,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",4,0,0,2025-11-29,2026-01-13,0,0,,,0,4,,,0,0,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad","JD Pose with Graphic - Copy",2025-12-06,not_delivering,ad,8,8,1,"7-day click, 1-day view, or 1-day engaged-view",,,2,,2025-12-06,2025-12-12,0,0,2,250,,,1,2,,,1,2,100,1,12.5,2025-12-06,2025-12-06
Sales,"Web Audience Retarg","Poster [Redirect link] + related Media",2025-12-06,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-27,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Poster [Redirect link] + related Media",2025-12-06,not_delivering,ad,5,5,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-12-06,2026-01-19,0,0,3,600,,,1,3,,,,,0,1,20,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)","JD sitting desk",2025-12-06,not_delivering,ad,5,5,1,"7-day click, 1-day view, or 1-day engaged-view",,,4,,2025-12-06,2026-01-19,0,0,,800,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2025-12-06,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-12-06,2026-01-19,0,0,,1500,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad","Black and white photo - Copy",2025-12-06,not_delivering,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view",,,1,,2025-12-06,2025-12-12,0,0,1,250,,,1,1,,,,,0,1,25,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2025-12-06,not_delivering,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view",,,4,,2025-12-06,2026-01-19,0,0,,1333.33333333,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad","JD sitting desk - Copy",2025-12-06,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2025-12-12,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2025-12-06,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-06,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-11-27,2026-01-13,0,0,,,0,2,,,0,0,,,0,,,2025-12-06,2025-12-06
"ABOS Sales Campaign","Account Engagers - Broad","Flexible 3 Groups",2025-12-06,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2025-12-12,0,0,,0,,,,,,,,,0,,,2025-12-06,2025-12-06
Sales,"Web Audience Retarg",Poster,2025-12-05,not_delivering,ad,14,15,1.07142857,"7-day click, 1-day view, or 1-day engaged-view",,,12,,2025-11-27,2026-01-13,0,0,,800,,,,,,,,,0,,,2025-12-05,2025-12-05
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-05,not_delivering,ad,714,754,1.05602241,"7-day click, 1-day view, or 1-day engaged-view",,,542,,2025-11-29,2026-01-13,0,0,41.69230769,718.83289125,,,13,45.16666667,180.66666667,542,10,54.2,76.92307692,12,1.68067227,2025-12-05,2025-12-05
Sales,"Web Audience Retarg","JD Konnichiwa Video",2025-12-05,not_delivering,ad,636,735,1.15566038,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,779,259.66666667,2025-11-27,2026-01-13,11.53846154,16.66666667,29.96153846,1059.86394558,259.66666667,3,26,33.86956522,111.28571429,51.93333333,18,43.27777778,69.23076923,23,3.6163522,2025-12-05,2025-12-05
