"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Adds to cart","Checkouts initiated",Leads,"Cost per lead","Result rate",Views,Viewers,"Results rate per link clicks","Ad Delivery","Campaign Delivery","Ad set delivery","Quality ranking","Engagement rate ranking","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per 3-second video play","Cost per ThruPlay","Outbound clicks","Unique outbound clicks","CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique CTR (all)","Unique clicks (all)","Instagram profile visits","Ad recall lift","Ad recall lift rate",Bid,"Bid type","Buying type","Performance goal",Objective,"Reporting starts","Reporting ends","Campaign Budget","Campaign Budget Type"
"ABOS Traffic 2.0","JD Deep Interest","JD Painting with Graphic - Copy",2026-01-16,active,ad,0,0,0,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,2,0,,0,0,,active,active,active,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-16,2026-01-16,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Photography",2026-01-16,active,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-16,2026-01-16,50000,Daily
"ABOS Traffic 2.0","JD Deep Interest","Black and white photo",2026-01-16,active,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,active,active,active,-,-,3,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-16,2026-01-16,50000,Daily
"ABOS Sales 2.0","Web Retarg 2.0","Flexible 3 Groups 2.0",2026-01-16,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-16,2026-01-16,"Using ad set budget",
"ABOS Sales 2.0",Lookalikes+Engagers,"T-Shirt Promo [Post]",2026-01-16,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2026-01-09,Ongoing,0,0,,,0,1,,,0,0,,,0,,,1,1,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-16,2026-01-16,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD Painting with Graphic - Copy",2026-01-16,active,ad,5,5,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,5,5,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-16,2026-01-16,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD with Skeleton Confetti",2026-01-16,active,ad,213,213,1,"7-day click or 1-day view","Landing page views",2,32,16,2026-01-09,Ongoing,0,0,8,150.23474178,,,4,8,,,2,16,50,4,1.87793427,,,,,0.93896714,213,213,50,active,active,active,-,-,,,,,,,,,4,4,1.87793427,1.87793427,1.87793427,2.34741784,5,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-16,2026-01-16,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Photograph with graphics - Copy",2026-01-16,active,ad,54,54,1,"7-day click or 1-day view",,,4,,2026-01-09,Ongoing,0,0,,74.07407407,,,,,,,,,0,,,,,,,,54,54,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-16,2026-01-16,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2026-01-16,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-12-06,2026-01-19,0,0,,,0,2,,,,,,,0,,,,,3,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-16,2026-01-16,300000,Lifetime
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD Photograph with graphics - Copy",2026-01-15,not_delivering,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,not_delivering,active,inactive,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-15,2026-01-15,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD Spray Painting Ground",2026-01-15,active,ad,12,13,1.08333333,"7-day click or 1-day view",,,5,,2026-01-09,Ongoing,0,0,,384.61538462,,,,,,,,,0,,,,,,,,13,12,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-15,2026-01-15,50000,Daily
"ABOS Traffic - #2","Broad JP Cities","JD with Skeleton Confetti",2026-01-15,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-12-26,2026-01-13,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-15,2026-01-15,200000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,0,,,0,1,,,0,0,,,0,,,2,2,1,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","Black and white photo",2026-01-15,active,ad,1264,1271,1.00553797,"7-day click or 1-day view","Landing page views",58,337,5.81034483,2026-01-09,Ongoing,0,0,5.02985075,265.14555468,,,67,5.265625,,,58,5.81034483,86.56716418,64,5.06329114,,,5,67.4,4.56333596,1291,1177,86.56716418,active,active,active,-,-,6,79,24,13,3,2,0.74229075,2.80833333,67,64,5.27143981,5.27143981,5.06329114,7.27848101,92,6,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-15,2026-01-15,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,,,,,,,,,,0,,,,,7,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-12-06,2026-01-19,0,100,,,0,1,,,0,0,1,0,0,,,2,1,5,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","JD announcement date post",2026-01-15,active,ad,2866,2924,1.02023726,"7-day click or 1-day view","Landing page views",88,619,7.03409091,2026-01-09,Ongoing,0,0,5.67889908,211.69630643,,,109,5.95192308,,,88,7.03409091,80.73394495,104,3.62875087,,,5,123.8,3.00957592,3042,2759,80.73394495,active,active,active,-,-,6,189,66,39,12,6,0.55916893,2.07023411,109,104,3.72777018,3.72777018,3.62875087,5.931612,170,11,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-15,2026-01-15,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,,,,,,,,,,0,,,,,4,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Traffic 2.0","JD Deep Interest","JD Painting with Graphic - Copy",2026-01-15,active,ad,0,0,0,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,active,active,active,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-15,2026-01-15,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD w/ Confetti",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,,,,,,,,,,0,,,,,2,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-12-06,2026-01-19,0,0,,,0,2,,,0,0,,,0,,,3,6,3,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Sales Campaign","Retarg [engagers] - Jan 14",Poster,2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","JD sitting desk",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,,,,,,,,,,0,,,,,2,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Sales 2.0","Web Retarg 2.0","Flexible 3 Groups 2.0",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,3,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,"Using ad set budget",
"ABOS Traffic 2.0","Broad Japan","JD Konnichiwa Video - Copy",2026-01-15,active,ad,17612,17749,1.00777879,"7-day click or 1-day view","Landing page views",887,6093,6.8692221,2026-01-09,Ongoing,0.10288066,0.11273957,6.26851852,343.28694574,6093,1,972,6.61563518,3046.5,6093,887,6.8692221,91.25514403,921,5.22938905,2,1,125,48.744,4.99746465,17846,16692,91.25514403,active,active,active,"Above average","Above average",9,1927,820,479,159,114,0.75915774,2.28287748,972,921,5.47636487,5.47636487,5.22938905,7.32455144,1290,287,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-15,2026-01-15,50000,Daily
"ABOS Sales 2.0",Lookalikes+Engagers,"T-Shirt Promo [Post]",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2026-01-09,Ongoing,0,0,,,0,1,,,,0,,,0,,,,1,2,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,"Using ad set budget",
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","AR Experience [Post]",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-12-06,2026-01-19,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","JD Painting with Graphic - Copy",2026-01-15,active,ad,4,4,1,"7-day click or 1-day view",,,1,,2026-01-09,Ongoing,0,0,,250,,,,,,,,,0,,,,,,,,4,4,,active,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-15,2026-01-15,50000,Daily
"ABOS Sales 2.0","Web Retarg 2.0","T-Shirt Promo [Post]",2026-01-15,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-15,2026-01-15,"Using ad set budget",
"ABOS Traffic - #2","Broad JP Cities","JD Konnichiwa Video - Copy",2026-01-14,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-12-26,2026-01-13,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,200000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","Immersive Journey [Post] - Copy",2026-01-14,not_delivering,ad,20,20,1,"7-day click, 1-day view, or 1-day engaged-view",,,8,,2025-12-06,2026-01-19,0,0,,400,,,,,,,,,0,,,,,,,,20,20,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","JD announcement date post",2026-01-14,active,ad,302,304,1.00662252,"7-day click or 1-day view","Landing page views",9,55,6.11111111,2026-01-09,Ongoing,0,0,5.5,180.92105263,,,10,5.5,,,9,6.11111111,90,10,3.31125828,,,1,55,2.96052632,315,293,90,active,active,active,-,-,6,19,6,3,1,1,0.51401869,1.89655172,10,10,3.28947368,3.28947368,3.31125828,3.97350993,12,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2026-01-14,not_delivering,ad,675,792,1.17333333,"7-day click, 1-day view, or 1-day engaged-view",,,555,,2025-12-06,2026-01-19,0,0,32.64705882,700.75757576,,,17,50.45454545,,,10,55.5,58.82352941,11,1.62962963,,,4,138.75,,793,675,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,17,11,2.14646465,2.14646465,1.62962963,3.25925926,22,5,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2026-01-14,not_delivering,ad,1100,1322,1.20181818,"7-day click, 1-day view, or 1-day engaged-view",,,1057,,2025-12-06,2026-01-19,0,0,24.02272727,799.54614221,,,44,33.03125,,528.5,28,37.75,63.63636364,32,2.90909091,,2,8,132.125,,1289,993,,not_delivering,inactive,not_delivering,Average,"Above average",9,269,156,104,59,56,1.94301471,4.78280543,44,32,3.32829047,3.32829047,2.90909091,5.27272727,58,10,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD Painting Video - Copy",2026-01-14,not_delivering,ad,45,46,1.02222222,"7-day click, 1-day view, or 1-day engaged-view",,,27,,2025-12-06,2026-01-19,0,0,27,586.95652174,,,1,27,,,1,27,100,1,2.22222222,,,1,27,,43,39,,not_delivering,inactive,inactive,-,-,4,3,,,,,2.7,9,1,1,2.17391304,2.17391304,2.22222222,4.44444444,2,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","JD sitting desk",2026-01-14,not_delivering,ad,255,275,1.07843137,"7-day click, 1-day view, or 1-day engaged-view",,,253,,2025-12-06,2026-01-19,0,0,253,920,,,1,253,,,1,253,100,1,0.39215686,,,,,,275,255,,not_delivering,inactive,inactive,-,-,,,,,,,,,1,1,0.36363636,0.36363636,0.39215686,1.17647059,3,3,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Traffic 2.0","JD Deep Interest","JD announcement date post",2026-01-14,active,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,active,active,active,-,-,5,,,,,,0,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","JD announcement date post",2026-01-14,not_delivering,ad,4,4,1,"7-day click or 1-day view",,,2,,2026-01-09,Ongoing,0,0,,500,,,,,,,,,0,,,,,,,,4,4,,not_delivering,active,inactive,-,-,2,,,,,,2,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Traffic 2.0","Broad Japan","JD with Skull Confetti - Copy",2026-01-14,active,ad,2,2,1,"7-day click or 1-day view","Landing page views",1,0,0,2026-01-09,Ongoing,0,0,0,0,,,1,0,,,1,0,100,1,50,,,,,50,2,2,100,active,active,active,-,-,,,,,,,,,1,1,50,50,50,50,1,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","AR Experience [Post]",2026-01-14,not_delivering,ad,219,238,1.08675799,"7-day click, 1-day view, or 1-day engaged-view",,,221,,2025-12-06,2026-01-19,0,0,55.25,928.57142857,,,4,55.25,,,3,73.66666667,75,4,1.82648402,,,2,110.5,,239,209,,not_delivering,inactive,inactive,-,-,5,32,17,10,6,4,2.45555556,9.60869565,4,4,1.68067227,1.68067227,1.82648402,3.65296804,8,4,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2026-01-14,not_delivering,ad,996,1086,1.09036145,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,836,836,2025-12-06,2026-01-19,16.66666667,16.66666667,139.33333333,769.79742173,836,1,6,139.33333333,418,278.66666667,6,139.33333333,100,6,0.60240964,2,3,13,64.30769231,0.09208103,1090,996,16.66666667,not_delivering,inactive,not_delivering,-,-,,,,,,,,,6,6,0.55248619,0.55248619,0.60240964,2.81124498,28,7,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Poster [Redirect link]",2026-01-14,not_delivering,ad,99,109,1.1010101,"7-day click, 1-day view, or 1-day engaged-view",,,64,,2025-12-06,2026-01-19,0,0,,587.1559633,,,,,,,,,0,,,,,,,,109,99,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,1.01010101,1,2,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","Hanging sketches - Copy",2026-01-14,inactive,ad,3,3,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,3,3,,inactive,active,active,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Traffic 2.0","Broad JP Cities + JD Interest","Black and white photo",2026-01-14,not_delivering,ad,1,1,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,0,,,,,,,,,0,,,,,,,,1,1,,not_delivering,active,inactive,-,-,1,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy",2026-01-14,not_delivering,ad,41,41,1,"7-day click, 1-day view, or 1-day engaged-view",,,50,,2025-12-06,2026-01-19,0,0,,1219.51219512,,,,,,,,,0,,,,,,,,41,41,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,2.43902439,1,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Traffic 2.0","Broad Japan","Black and white photo",2026-01-14,active,ad,150,150,1,"7-day click or 1-day view","Landing page views",7,29,4.14285714,2026-01-09,Ongoing,0,0,3.625,193.33333333,,,8,4.14285714,,,7,4.14285714,87.5,7,4.66666667,,,2,14.5,4.66666667,161,143,87.5,active,active,active,-,-,7,15,5,3,1,,0.52727273,1.38095238,8,7,5.33333333,5.33333333,4.66666667,6,9,1,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2026-01-14,not_delivering,ad,486,549,1.12962963,"7-day click, 1-day view, or 1-day engaged-view",,,541,,2025-12-06,2026-01-19,0,0,45.08333333,985.428051,,,12,60.11111111,,,9,60.11111111,75,9,1.85185185,,,3,180.33333333,,570,469,,not_delivering,inactive,not_delivering,Average,"Above average",11,35,16,12,4,3,4.70434783,11.5106383,12,9,2.18579235,2.18579235,1.85185185,3.29218107,16,2,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","AR Experience [Post] - Copy",2026-01-14,not_delivering,ad,298,321,1.07718121,"7-day click, 1-day view, or 1-day engaged-view",,,282,,2025-12-06,2026-01-19,0,0,35.25,878.5046729,,,8,40.28571429,,,5,56.4,62.5,7,2.34899329,,,2,141,,325,279,,not_delivering,inactive,not_delivering,-,-,6,67,30,13,7,6,2.256,7.05,8,7,2.49221184,2.49221184,2.34899329,3.3557047,10,4,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2026-01-14,not_delivering,ad,152,169,1.11184211,"7-day click, 1-day view, or 1-day engaged-view",,,152,,2025-12-06,2026-01-19,0,0,,899.40828402,,,,,,152,,,0,,,,1,5,30.4,,169,152,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,1.97368421,3,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Retarg [engagers] - Jan 14","Coming of Age [Post]",2026-01-14,not_delivering,ad,12,13,1.08333333,"7-day click, 1-day view, or 1-day engaged-view",,,8,,2025-12-06,2026-01-19,0,0,,615.38461538,,,,,,,,,0,,,,,,,,13,12,,not_delivering,inactive,inactive,-,-,,,,,,,,,,,,,,0,0,3,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Traffic 2.0","JD Deep Interest","JD Painting with Graphic - Copy",2026-01-14,active,ad,0,0,0,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,3,0,,0,0,,active,active,active,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2026-01-14,not_delivering,ad,1034,1165,1.12669246,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,801,400.5,2025-12-06,2026-01-19,18.18181818,22.22222222,72.81818182,687.55364807,400.5,2,11,80.1,400.5,801,9,89,81.81818182,10,0.96711799,2,1,7,114.42857143,0.17167382,1167,1034,18.18181818,not_delivering,inactive,not_delivering,-,-,,,,,,,,,11,10,0.94420601,0.94420601,0.96711799,2.03094778,21,3,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Traffic 2.0","JD Deep Interest","Black and white photo",2026-01-14,active,ad,14,14,1,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,0,0,,,1,0,,,,,0,1,7.14285714,,,,,,16,14,,active,active,active,-,-,5,2,,,,,0,0,1,1,7.14285714,7.14285714,7.14285714,7.14285714,1,1,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-14,2026-01-14,50000,Daily
"ABOS Sales Campaign","Zaiko + InBound (English)","Viewing Bunnyman - Red [Post] - Copy",2026-01-14,not_delivering,ad,42,43,1.02380952,"7-day click, 1-day view, or 1-day engaged-view",,,42,,2025-12-06,2026-01-19,0,0,,976.74418605,,,,,,,,,0,,,,,,,,43,42,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
"ABOS Sales Campaign","Zaiko + InBound (English)","Coming of Age [Post] - Copy",2026-01-14,not_delivering,ad,13,13,1,"7-day click, 1-day view, or 1-day engaged-view",,,23,,2025-12-06,2026-01-19,0,0,,1769.23076923,,,,,,,,,0,,,,,,,,13,13,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,7.69230769,1,1,,,,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-14,2026-01-14,300000,Lifetime
